image_path,label
Aloe Vera Leaf Disease Detection Dataset/Healthy/AloeVeraOriginalFresh0011_rotated_2106.jpg,Healthy
Aloe Vera Leaf Disease Detection Dataset/Healthy/AloeVeraOriginalFresh0011_rotated_2930.jpg,Healthy
Aloe Vera Leaf Disease Detection Dataset/Healthy/AloeVeraOriginalFresh0011_zoomed_378.jpg,Healthy
Aloe Vera Leaf Disease Detection Dataset/Healthy/AloeVeraOriginalFresh0012_bright_1007.jpg,Healthy
Aloe Vera Leaf Disease Detection Dataset/Healthy/AloeVeraOriginalFresh0012_bright_129.jpg,Healthy
Aloe Vera Leaf Disease Detection Dataset/Healthy/AloeVeraOriginalFresh0012_rotated_772.jpg,Healthy
Aloe Vera Leaf Disease Detection Dataset/Healthy/AloeVeraOriginalFresh0012_sheared_1727.jpg,Healthy
Aloe Vera Leaf Disease Detection Dataset/Healthy/AloeVeraOriginalFresh0012_shifted_1342.jpg,Healthy
Aloe Vera Leaf Disease Detection Dataset/Healthy/AloeVeraOriginalFresh0013_bright_2462.jpg,Healthy
Aloe Vera Leaf Disease Detection Dataset/Healthy/AloeVeraOriginalFresh0013_flipped_1121.jpg,Healthy
Aloe Vera Leaf Disease Detection Dataset/Healthy/AloeVeraOriginalFresh0013_noisy_2594.jpg,Healthy
Aloe Vera Leaf Disease Detection Dataset/Healthy/AloeVeraOriginalFresh0013_noisy_2944.jpg,Healthy
Aloe Vera Leaf Disease Detection Dataset/Healthy/AloeVeraOriginalFresh0013_shifted_1094.jpg,Healthy
Aloe Vera Leaf Disease Detection Dataset/Healthy/AloeVeraOriginalFresh0013_shifted_1355.jpg,Healthy
Aloe Vera Leaf Disease Detection Dataset/Healthy/AloeVeraOriginalFresh0013_zoomed_1131.jpg,Healthy
Aloe Vera Leaf Disease Detection Dataset/Healthy/AloeVeraOriginalFresh0014_bright_834.jpg,Healthy
Aloe Vera Leaf Disease Detection Dataset/Healthy/AloeVeraOriginalFresh0014_noisy_1821.jpg,Healthy
Aloe Vera Leaf Disease Detection Dataset/Healthy/AloeVeraOriginalFresh0014_noisy_2013.jpg,Healthy
Aloe Vera Leaf Disease Detection Dataset/Healthy/AloeVeraOriginalFresh0014_rotated_2057.jpg,Healthy
Aloe Vera Leaf Disease Detection Dataset/Healthy/AloeVeraOriginalFresh0015_noisy_2345.jpg,Healthy
Aloe Vera Leaf Disease Detection Dataset/Healthy/AloeVeraOriginalFresh0015_noisy_2410.jpg,Healthy
Aloe Vera Leaf Disease Detection Dataset/Healthy/AloeVeraOriginalFresh0015_rotated_2895.jpg,Healthy
Aloe Vera Leaf Disease Detection Dataset/Healthy/AloeVeraOriginalFresh0015_shifted_2001.jpg,Healthy
Aloe Vera Leaf Disease Detection Dataset/Healthy/AloeVeraOriginalFresh0015_shifted_2075.jpg,Healthy
Aloe Vera Leaf Disease Detection Dataset/Healthy/AloeVeraOriginalFresh0015_zoomed_2233.jpg,Healthy
Aloe Vera Leaf Disease Detection Dataset/Healthy/AloeVeraOriginalFresh0015_zoomed_931.jpg,Healthy
Aloe Vera Leaf Disease Detection Dataset/Healthy/AloeVeraOriginalFresh0016_rotated_982.jpg,Healthy
Aloe Vera Leaf Disease Detection Dataset/Healthy/AloeVeraOriginalFresh0016_sheared_712.jpg,Healthy
Aloe Vera Leaf Disease Detection Dataset/Healthy/AloeVeraOriginalFresh0017_sheared_1059.jpg,Healthy
Aloe Vera Leaf Disease Detection Dataset/Healthy/AloeVeraOriginalFresh0017_zoomed_1072.jpg,Healthy
Aloe Vera Leaf Disease Detection Dataset/Healthy/AloeVeraOriginalFresh0017_zoomed_1425.jpg,Healthy
Aloe Vera Leaf Disease Detection Dataset/Healthy/AloeVeraOriginalFresh0018_bright_1663.jpg,Healthy
Aloe Vera Leaf Disease Detection Dataset/Healthy/AloeVeraOriginalFresh0018_bright_2425.jpg,Healthy
Aloe Vera Leaf Disease Detection Dataset/Healthy/AloeVeraOriginalFresh0018_flipped_907.jpg,Healthy
Aloe Vera Leaf Disease Detection Dataset/Healthy/AloeVeraOriginalFresh0018_noisy_1682.jpg,Healthy
Aloe Vera Leaf Disease Detection Dataset/Healthy/AloeVeraOriginalFresh0018_rotated_307.jpg,Healthy
Aloe Vera Leaf Disease Detection Dataset/Healthy/AloeVeraOriginalFresh0018_sheared_660.jpg,Healthy
Aloe Vera Leaf Disease Detection Dataset/Healthy/AloeVeraOriginalFresh0019_bright_1603.jpg,Healthy
Aloe Vera Leaf Disease Detection Dataset/Healthy/AloeVeraOriginalFresh0019_bright_184.jpg,Healthy
Aloe Vera Leaf Disease Detection Dataset/Healthy/AloeVeraOriginalFresh0019_shifted_2485.jpg,Healthy
Aloe Vera Leaf Disease Detection Dataset/Healthy/AloeVeraOriginalFresh0019_shifted_986.jpg,Healthy
Aloe Vera Leaf Disease Detection Dataset/Healthy/AloeVeraOriginalFresh0020_bright_69.jpg,Healthy
Aloe Vera Leaf Disease Detection Dataset/Healthy/AloeVeraOriginalFresh0020_flipped_485.jpg,Healthy
Aloe Vera Leaf Disease Detection Dataset/Healthy/AloeVeraOriginalFresh0020_noisy_1953.jpg,Healthy
Aloe Vera Leaf Disease Detection Dataset/Healthy/AloeVeraOriginalFresh0020_zoomed_1062.jpg,Healthy
Aloe Vera Leaf Disease Detection Dataset/Healthy/AloeVeraOriginalFresh0021_flipped_2474.jpg,Healthy
Aloe Vera Leaf Disease Detection Dataset/Healthy/AloeVeraOriginalFresh0021_rotated_597.jpg,Healthy
Aloe Vera Leaf Disease Detection Dataset/Healthy/processed_img_Healthy111.jpeg,Healthy
Aloe Vera Leaf Disease Detection Dataset/Healthy/processed_img_Healthy1110.jpeg,Healthy
Aloe Vera Leaf Disease Detection Dataset/Healthy/processed_img_Healthy11100.jpg,Healthy
Aloe Vera Leaf Disease Detection Dataset/Healthy/processed_img_Healthy11102.jpg,Healthy
Aloe Vera Leaf Disease Detection Dataset/Healthy/processed_img_Healthy11103.jpg,Healthy
Aloe Vera Leaf Disease Detection Dataset/Healthy/processed_img_Healthy11104.jpg,Healthy
Aloe Vera Leaf Disease Detection Dataset/Healthy/processed_img_Healthy11105.jpg,Healthy
Aloe Vera Leaf Disease Detection Dataset/Healthy/processed_img_Healthy11106.jpg,Healthy
Aloe Vera Leaf Disease Detection Dataset/Healthy/processed_img_Healthy11107.jpg,Healthy
Aloe Vera Leaf Disease Detection Dataset/Healthy/processed_img_Healthy11109.JPG,Healthy
Aloe Vera Leaf Disease Detection Dataset/Healthy/processed_img_Healthy11110.jpeg,Healthy
Aloe Vera Leaf Disease Detection Dataset/Healthy/processed_img_Healthy11111.jpg,Healthy
Aloe Vera Leaf Disease Detection Dataset/Healthy/processed_img_Healthy11112.jpg,Healthy
Aloe Vera Leaf Disease Detection Dataset/Healthy/processed_img_Healthy11113.jpeg,Healthy
Aloe Vera Leaf Disease Detection Dataset/Healthy/processed_img_Healthy11115.jpg,Healthy
Aloe Vera Leaf Disease Detection Dataset/Healthy/processed_img_Healthy11116.jpg,Healthy
Aloe Vera Leaf Disease Detection Dataset/Healthy/processed_img_Healthy11117.jpg,Healthy
Aloe Vera Leaf Disease Detection Dataset/Healthy/processed_img_Healthy11118.jpg,Healthy
Aloe Vera Leaf Disease Detection Dataset/Healthy/processed_img_Healthy11119.jpg,Healthy
Aloe Vera Leaf Disease Detection Dataset/Healthy/processed_img_Healthy1112.jpeg,Healthy
Aloe Vera Leaf Disease Detection Dataset/Healthy/processed_img_Healthy11120.jpg,Healthy
Aloe Vera Leaf Disease Detection Dataset/Healthy/processed_img_Healthy11121.jpg,Healthy
Aloe Vera Leaf Disease Detection Dataset/Healthy/processed_img_Healthy11122.jpg,Healthy
Aloe Vera Leaf Disease Detection Dataset/Healthy/processed_img_Healthy11123.jpg,Healthy
Aloe Vera Leaf Disease Detection Dataset/Healthy/processed_img_Healthy11124.jpg,Healthy
Aloe Vera Leaf Disease Detection Dataset/Healthy/processed_img_Healthy11125.jpg,Healthy
Aloe Vera Leaf Disease Detection Dataset/Healthy/processed_img_Healthy11126.jpg,Healthy
Aloe Vera Leaf Disease Detection Dataset/Healthy/processed_img_Healthy11128.jpeg,Healthy
Aloe Vera Leaf Disease Detection Dataset/Healthy/processed_img_Healthy11129.jpg,Healthy
Aloe Vera Leaf Disease Detection Dataset/Healthy/processed_img_Healthy1113.jpeg,Healthy
Aloe Vera Leaf Disease Detection Dataset/Healthy/processed_img_Healthy11130.jpg,Healthy
Aloe Vera Leaf Disease Detection Dataset/Healthy/processed_img_Healthy11132.jpg,Healthy
Aloe Vera Leaf Disease Detection Dataset/Healthy/processed_img_Healthy11135.jpg,Healthy
Aloe Vera Leaf Disease Detection Dataset/Healthy/processed_img_Healthy11136.jpg,Healthy
Aloe Vera Leaf Disease Detection Dataset/Healthy/processed_img_Healthy11138.jpg,Healthy
Aloe Vera Leaf Disease Detection Dataset/Healthy/processed_img_Healthy1114.jpeg,Healthy
Aloe Vera Leaf Disease Detection Dataset/Healthy/processed_img_Healthy11140.jpg,Healthy
Aloe Vera Leaf Disease Detection Dataset/Healthy/processed_img_Healthy11141.jpg,Healthy
Aloe Vera Leaf Disease Detection Dataset/Healthy/processed_img_Healthy11142.jpg,Healthy
Aloe Vera Leaf Disease Detection Dataset/Healthy/processed_img_Healthy11143.jpg,Healthy
Aloe Vera Leaf Disease Detection Dataset/Healthy/processed_img_Healthy11144.jpg,Healthy
Aloe Vera Leaf Disease Detection Dataset/Healthy/processed_img_Healthy11145.jpg,Healthy
Aloe Vera Leaf Disease Detection Dataset/Healthy/processed_img_Healthy11146.jpg,Healthy
Aloe Vera Leaf Disease Detection Dataset/Healthy/processed_img_Healthy11147.jpeg,Healthy
Aloe Vera Leaf Disease Detection Dataset/Healthy/processed_img_Healthy11148.jpg,Healthy
Aloe Vera Leaf Disease Detection Dataset/Healthy/processed_img_Healthy11149.jpg,Healthy
Aloe Vera Leaf Disease Detection Dataset/Healthy/processed_img_Healthy11150.jpg,Healthy
Aloe Vera Leaf Disease Detection Dataset/Healthy/processed_img_Healthy11151.jpg,Healthy
Aloe Vera Leaf Disease Detection Dataset/Healthy/processed_img_Healthy11152.jpg,Healthy
Aloe Vera Leaf Disease Detection Dataset/Healthy/processed_img_Healthy11153.jpg,Healthy
Aloe Vera Leaf Disease Detection Dataset/Healthy/processed_img_Healthy11154.jpg,Healthy
Aloe Vera Leaf Disease Detection Dataset/Healthy/processed_img_Healthy11155.jpg,Healthy
Aloe Vera Leaf Disease Detection Dataset/Healthy/processed_img_Healthy11156.jpg,Healthy
Aloe Vera Leaf Disease Detection Dataset/Healthy/processed_img_Healthy11158.jpeg,Healthy
Aloe Vera Leaf Disease Detection Dataset/Healthy/processed_img_Healthy11159.jpg,Healthy
Aloe Vera Leaf Disease Detection Dataset/Healthy/processed_img_Healthy11160.jpg,Healthy
Aloe Vera Leaf Disease Detection Dataset/Healthy/processed_img_Healthy11161.jpg,Healthy
Aloe Vera Leaf Disease Detection Dataset/Healthy/processed_img_Healthy11162.JPG,Healthy
Aloe Vera Leaf Disease Detection Dataset/Healthy/processed_img_Healthy11165.jpg,Healthy
Aloe Vera Leaf Disease Detection Dataset/Healthy/processed_img_Healthy11166.jpg,Healthy
Aloe Vera Leaf Disease Detection Dataset/Healthy/processed_img_Healthy11167.jpg,Healthy
Aloe Vera Leaf Disease Detection Dataset/Healthy/processed_img_Healthy11168.jpg,Healthy
Aloe Vera Leaf Disease Detection Dataset/Healthy/processed_img_Healthy11169.jpeg,Healthy
Aloe Vera Leaf Disease Detection Dataset/Healthy/processed_img_Healthy11170.jpg,Healthy
Aloe Vera Leaf Disease Detection Dataset/Healthy/processed_img_Healthy11171.jpg,Healthy
Aloe Vera Leaf Disease Detection Dataset/Healthy/processed_img_Healthy11172.jpg,Healthy
Aloe Vera Leaf Disease Detection Dataset/Healthy/processed_img_Healthy11173.jpg,Healthy
Aloe Vera Leaf Disease Detection Dataset/Healthy/processed_img_Healthy11174.jpg,Healthy
Aloe Vera Leaf Disease Detection Dataset/Healthy/processed_img_Healthy11175.jpg,Healthy
Aloe Vera Leaf Disease Detection Dataset/Healthy/processed_img_Healthy11176.jpg,Healthy
Aloe Vera Leaf Disease Detection Dataset/Healthy/processed_img_Healthy11177.jpg,Healthy
Aloe Vera Leaf Disease Detection Dataset/Healthy/processed_img_Healthy11178.jpg,Healthy
Aloe Vera Leaf Disease Detection Dataset/Healthy/processed_img_Healthy11179.png,Healthy
Aloe Vera Leaf Disease Detection Dataset/Healthy/processed_img_Healthy1118.jpeg,Healthy
Aloe Vera Leaf Disease Detection Dataset/Healthy/processed_img_Healthy11180.png,Healthy
Aloe Vera Leaf Disease Detection Dataset/Healthy/processed_img_Healthy11181.jpeg,Healthy
Aloe Vera Leaf Disease Detection Dataset/Healthy/processed_img_Healthy11182.png,Healthy
Aloe Vera Leaf Disease Detection Dataset/Healthy/processed_img_Healthy11184.jpeg,Healthy
Aloe Vera Leaf Disease Detection Dataset/Healthy/processed_img_Healthy11186.jpg,Healthy
Aloe Vera Leaf Disease Detection Dataset/Healthy/processed_img_Healthy11188.png,Healthy
Aloe Vera Leaf Disease Detection Dataset/Healthy/processed_img_Healthy11189.png,Healthy
Aloe Vera Leaf Disease Detection Dataset/Healthy/processed_img_Healthy1119.jpeg,Healthy
Aloe Vera Leaf Disease Detection Dataset/Healthy/processed_img_Healthy11190.png,Healthy
Aloe Vera Leaf Disease Detection Dataset/Healthy/processed_img_Healthy11191.png,Healthy
Aloe Vera Leaf Disease Detection Dataset/Healthy/processed_img_Healthy11192.png,Healthy
Aloe Vera Leaf Disease Detection Dataset/Healthy/processed_img_Healthy11193.jpeg,Healthy
Aloe Vera Leaf Disease Detection Dataset/Healthy/processed_img_Healthy11194.jpg,Healthy
Aloe Vera Leaf Disease Detection Dataset/Healthy/processed_img_Healthy11195.jpg,Healthy
Aloe Vera Leaf Disease Detection Dataset/Healthy/processed_img_Healthy11196.jpg,Healthy
Aloe Vera Leaf Disease Detection Dataset/Healthy/processed_img_Healthy11197.jpg,Healthy
Aloe Vera Leaf Disease Detection Dataset/Healthy/processed_img_Healthy11198.png,Healthy
Aloe Vera Leaf Disease Detection Dataset/Healthy/processed_img_Healthy11199.png,Healthy
Aloe Vera Leaf Disease Detection Dataset/Healthy/processed_img_Healthy112.jpeg,Healthy
Aloe Vera Leaf Disease Detection Dataset/Healthy/processed_img_Healthy1120.jpeg,Healthy
Aloe Vera Leaf Disease Detection Dataset/Healthy/processed_img_Healthy11200.png,Healthy
Aloe Vera Leaf Disease Detection Dataset/Healthy/processed_img_Healthy11201.jpg,Healthy
Aloe Vera Leaf Disease Detection Dataset/Healthy/processed_img_Healthy11202.jpg,Healthy
Aloe Vera Leaf Disease Detection Dataset/Healthy/processed_img_Healthy11203.png,Healthy
Aloe Vera Leaf Disease Detection Dataset/Healthy/processed_img_Healthy11204.png,Healthy
Aloe Vera Leaf Disease Detection Dataset/Healthy/processed_img_Healthy11205.jpg,Healthy
Aloe Vera Leaf Disease Detection Dataset/Healthy/processed_img_Healthy11206.jpeg,Healthy
Aloe Vera Leaf Disease Detection Dataset/Healthy/processed_img_Healthy11207.png,Healthy
Aloe Vera Leaf Disease Detection Dataset/Healthy/processed_img_Healthy11208.png,Healthy
Aloe Vera Leaf Disease Detection Dataset/Healthy/processed_img_Healthy1121.jpeg,Healthy
Aloe Vera Leaf Disease Detection Dataset/Healthy/processed_img_Healthy11211.png,Healthy
Aloe Vera Leaf Disease Detection Dataset/Healthy/processed_img_Healthy11212.jpg,Healthy
Aloe Vera Leaf Disease Detection Dataset/Healthy/processed_img_Healthy11215.jpg,Healthy
Aloe Vera Leaf Disease Detection Dataset/Healthy/processed_img_Healthy11217.jpg,Healthy
Aloe Vera Leaf Disease Detection Dataset/Healthy/processed_img_Healthy11218.jpeg,Healthy
Aloe Vera Leaf Disease Detection Dataset/Healthy/processed_img_Healthy11219.png,Healthy
Aloe Vera Leaf Disease Detection Dataset/Healthy/processed_img_Healthy1122.jpeg,Healthy
Aloe Vera Leaf Disease Detection Dataset/Healthy/processed_img_Healthy11221.png,Healthy
Aloe Vera Leaf Disease Detection Dataset/Healthy/processed_img_Healthy11222.png,Healthy
Aloe Vera Leaf Disease Detection Dataset/Healthy/processed_img_Healthy11223.jpeg,Healthy
Aloe Vera Leaf Disease Detection Dataset/Healthy/processed_img_Healthy11224.png,Healthy
Aloe Vera Leaf Disease Detection Dataset/Healthy/processed_img_Healthy11225.png,Healthy
Aloe Vera Leaf Disease Detection Dataset/Healthy/processed_img_Healthy11226.png,Healthy
Aloe Vera Leaf Disease Detection Dataset/Healthy/processed_img_Healthy11228.png,Healthy
Aloe Vera Leaf Disease Detection Dataset/Healthy/processed_img_Healthy11229.png,Healthy
Aloe Vera Leaf Disease Detection Dataset/Healthy/processed_img_Healthy1123.jpeg,Healthy
Aloe Vera Leaf Disease Detection Dataset/Healthy/processed_img_Healthy11230.jpeg,Healthy
Aloe Vera Leaf Disease Detection Dataset/Healthy/processed_img_Healthy11231.png,Healthy
Aloe Vera Leaf Disease Detection Dataset/Healthy/processed_img_Healthy11232.jpg,Healthy
Aloe Vera Leaf Disease Detection Dataset/Healthy/processed_img_Healthy11233.jpg,Healthy
Aloe Vera Leaf Disease Detection Dataset/Healthy/processed_img_Healthy11234.png,Healthy
Aloe Vera Leaf Disease Detection Dataset/Healthy/processed_img_Healthy11235.jpg,Healthy
Aloe Vera Leaf Disease Detection Dataset/Healthy/processed_img_Healthy11236.jpg,Healthy
Aloe Vera Leaf Disease Detection Dataset/Healthy/processed_img_Healthy11238.jpeg,Healthy
Aloe Vera Leaf Disease Detection Dataset/Healthy/processed_img_Healthy11239.png,Healthy
Aloe Vera Leaf Disease Detection Dataset/Healthy/processed_img_Healthy1124.jpeg,Healthy
Aloe Vera Leaf Disease Detection Dataset/Healthy/processed_img_Healthy11240.png,Healthy
Aloe Vera Leaf Disease Detection Dataset/Healthy/processed_img_Healthy11242.jpg,Healthy
Aloe Vera Leaf Disease Detection Dataset/Healthy/processed_img_Healthy11244.png,Healthy
Aloe Vera Leaf Disease Detection Dataset/Healthy/processed_img_Healthy11245.png,Healthy
Aloe Vera Leaf Disease Detection Dataset/Healthy/processed_img_Healthy11246.png,Healthy
Aloe Vera Leaf Disease Detection Dataset/Healthy/processed_img_Healthy11247.jpeg,Healthy
Aloe Vera Leaf Disease Detection Dataset/Healthy/processed_img_Healthy11248.png,Healthy
Aloe Vera Leaf Disease Detection Dataset/Healthy/processed_img_Healthy11249.JPG,Healthy
Aloe Vera Leaf Disease Detection Dataset/Healthy/processed_img_Healthy1125.jpeg,Healthy
Aloe Vera Leaf Disease Detection Dataset/Healthy/processed_img_Healthy11250.png,Healthy
Aloe Vera Leaf Disease Detection Dataset/Healthy/processed_img_Healthy11252.jpg,Healthy
Aloe Vera Leaf Disease Detection Dataset/Healthy/processed_img_Healthy11253.jpg,Healthy
Aloe Vera Leaf Disease Detection Dataset/Healthy/processed_img_Healthy11254.png,Healthy
Aloe Vera Leaf Disease Detection Dataset/Healthy/processed_img_Healthy11255.jpg,Healthy
Aloe Vera Leaf Disease Detection Dataset/Healthy/processed_img_Healthy11256.png,Healthy
Aloe Vera Leaf Disease Detection Dataset/Healthy/processed_img_Healthy11257.png,Healthy
Aloe Vera Leaf Disease Detection Dataset/Healthy/processed_img_Healthy11259.png,Healthy
Aloe Vera Leaf Disease Detection Dataset/Healthy/processed_img_Healthy1126.jpeg,Healthy
Aloe Vera Leaf Disease Detection Dataset/Healthy/processed_img_Healthy11260.jpg,Healthy
Aloe Vera Leaf Disease Detection Dataset/Healthy/processed_img_Healthy11261.png,Healthy
Aloe Vera Leaf Disease Detection Dataset/Healthy/processed_img_Healthy11263.png,Healthy
Aloe Vera Leaf Disease Detection Dataset/Healthy/processed_img_Healthy11264.jpeg,Healthy
Aloe Vera Leaf Disease Detection Dataset/Healthy/processed_img_Healthy11265.png,Healthy
Aloe Vera Leaf Disease Detection Dataset/Healthy/processed_img_Healthy11266.png,Healthy
Aloe Vera Leaf Disease Detection Dataset/Healthy/processed_img_Healthy11267.jpg,Healthy
Aloe Vera Leaf Disease Detection Dataset/Healthy/processed_img_Healthy11268.png,Healthy
Aloe Vera Leaf Disease Detection Dataset/Healthy/processed_img_Healthy1127.jpeg,Healthy
Aloe Vera Leaf Disease Detection Dataset/Healthy/processed_img_Healthy11271.JPG,Healthy
Aloe Vera Leaf Disease Detection Dataset/Healthy/processed_img_Healthy11272.png,Healthy
Aloe Vera Leaf Disease Detection Dataset/Healthy/processed_img_Healthy11273.png,Healthy
Aloe Vera Leaf Disease Detection Dataset/Healthy/processed_img_Healthy11276.jpeg,Healthy
Aloe Vera Leaf Disease Detection Dataset/Healthy/processed_img_Healthy11277.jpeg,Healthy
Aloe Vera Leaf Disease Detection Dataset/Healthy/processed_img_Healthy11278.png,Healthy
Aloe Vera Leaf Disease Detection Dataset/Healthy/processed_img_Healthy1128.jpeg,Healthy
Aloe Vera Leaf Disease Detection Dataset/Healthy/processed_img_Healthy11280.png,Healthy
Aloe Vera Leaf Disease Detection Dataset/Healthy/processed_img_Healthy11281.png,Healthy
Aloe Vera Leaf Disease Detection Dataset/Healthy/processed_img_Healthy11282.jpg,Healthy
Aloe Vera Leaf Disease Detection Dataset/Healthy/processed_img_Healthy11283.png,Healthy
Aloe Vera Leaf Disease Detection Dataset/Healthy/processed_img_Healthy11284.png,Healthy
